OBJECTID_1,Código_do_Município,Nome_municipio,Pop_total,Total_Respiradores,Respiradores_100mil_hab_Ind,Total_Respiradores_SUS,Respiradores_SUS_100mil_hab_Ind
2872,3153905,Raposos,16354,0,0,0,0
2873,3154002,Raul Soares,23762,1,4.2083999663328,1,4.2083999663328
2874,3154101,Recreio,10517,1,9.5084149472283,1,9.5084149472283
2875,3154150,Reduto,7154,0,0,0,0
2876,3154200,Resende Costa,11500,1,8.69565217391304,1,8.69565217391304
2877,3154309,Resplendor,17397,2,11.4962349830431,2,11.4962349830431
2878,3154408,Ressaquinha,4808,0,0,0,0
2879,3154457,Riachinho,8136,0,0,0,0
2880,3154507,Riacho dos Machados,9481,0,0,0,0
2881,3154606,Ribeirão das Neves,334858,9,2.68770643078559,9,2.68770643078559
2882,3154705,Ribeirão Vermelho,4033,0,0,0,0
2883,3154804,Rio Acima,10312,0,0,0,0
2884,3154903,Rio Casca,13564,0,0,0,0
2885,3155009,Rio Doce,2610,0,0,0,0
2886,3155108,Rio do Prado,5150,0,0,0,0
2887,3155207,Rio Espera,5474,1,18.2681768359518,1,18.2681768359518
2888,3155306,Rio Manso,5832,0,0,0,0
2889,3155405,Rio Novo,8949,0,0,0,0
2890,3155504,Rio Paranaíba,12313,2,16.2429952083164,2,16.2429952083164
2891,3155603,Rio Pardo de Minas,30914,0,0,0,0
2892,3155702,Rio Piracicaba,14339,2,13.9479740567683,2,13.9479740567683
2893,3155801,Rio Pomba,17910,3,16.750418760469,3,16.750418760469
2894,3155900,Rio Preto,5476,1,18.2615047479912,1,18.2615047479912
2895,3156007,Rio Vermelho,12846,0,0,0,0
2896,3156106,Ritápolis,4604,0,0,0,0
2897,3156205,Rochedo de Minas,2305,0,0,0,0
2898,3156304,Rodeiro,8109,0,0,0,0
2899,3156403,Romaria,3533,0,0,0,0
2900,3156452,Rosário da Limeira,4594,0,0,0,0
2901,3156502,Rubelita,5995,0,0,0,0
2902,3156601,Rubim,10241,0,0,0,0
2903,3156700,Sabará,136344,8,5.86751158833539,8,5.86751158833539
2904,3156809,Sabinópolis,15470,0,0,0,0
2905,3156908,Sacramento,26185,1,3.81898033225129,1,3.81898033225129
2906,3157005,Salinas,41527,9,21.6726467117779,6,14.4484311411853
2907,3157104,Salto da Divisa,7009,0,0,0,0
2908,3157203,Santa Bárbara,31324,4,12.7697612054655,4,12.7697612054655
2909,3157252,Santa Bárbara do Leste,8147,0,0,0,0
2910,3157278,Santa Bárbara do Monte Verde,3150,0,0,0,0
2911,3157302,Santa Bárbara do Tugúrio,4430,0,0,0,0
2912,3157336,Santa Cruz de Minas,8604,0,0,0,0
2913,3157377,Santa Cruz de Salinas,4142,0,0,0,0
2914,3157401,Santa Cruz do Escalvado,4758,0,0,0,0
2915,3157500,Santa Efigênia de Minas,4409,0,0,0,0
2916,3157609,Santa Fé de Minas,3846,0,0,0,0
2917,3157658,Santa Helena de Minas,6366,0,0,0,0
2918,3157708,Santa Juliana,14003,0,0,0,0
2919,3157807,Santa Luzia,219134,14,6.38878494437194,13,5.93244316263108
2920,3157906,Santa Margarida,16208,1,6.16979269496545,1,6.16979269496545
2921,3158003,Santa Maria de Itabira,10847,0,0,0,0
2922,3158102,Santa Maria do Salto,5232,0,0,0,0
2923,3158201,Santa Maria do Suaçuí,14615,0,0,0,0
2924,3158300,Santana da Vargem,7100,0,0,0,0
2925,3158409,Santana de Cataguases,3872,0,0,0,0
2926,3158508,Santana de Pirapama,7642,0,0,0,0
2927,3158607,Santana do Deserto,3976,0,0,0,0
2928,3158706,Santana do Garambéu,2458,0,0,0,0
2929,3158805,Santana do Jacaré,4821,0,0,0,0
2930,3158904,Santana do Manhuaçu,8674,0,0,0,0
2931,3158953,Santana do Paraíso,34663,0,0,0,0
2932,3159001,Santana do Riacho,4295,0,0,0,0
2933,3159100,Santana dos Montes,3777,0,0,0,0
2934,3159209,Santa Rita de Caldas,8949,1,11.1744328975305,1,11.1744328975305
2935,3159308,Santa Rita de Jacutinga,4884,1,20.4750204750205,1,20.4750204750205
2936,3159357,Santa Rita de Minas,7212,0,0,0,0
2937,3159407,Santa Rita de Ibitipoca,3425,0,0,0,0
2938,3159506,Santa Rita do Itueto,5489,0,0,0,0
2939,3159605,Santa Rita do Sapucaí,43260,3,6.93481276005548,3,6.93481276005548
2940,3159704,Santa Rosa da Serra,3350,0,0,0,0
2941,3159803,Santa Vitória,19742,2,10.1306858474319,2,10.1306858474319
2942,3159902,Santo Antônio do Amparo,18525,15,80.9716599190283,15,80.9716599190283
2943,3160009,Santo Antônio do Aventureiro,3602,1,27.7623542476402,1,27.7623542476402
2944,3160108,Santo Antônio do Grama,3911,0,0,0,0
2945,3160207,Santo Antônio do Itambé,3838,0,0,0,0
2946,3160306,Santo Antônio do Jacinto,11640,0,0,0,0
2947,3160405,Santo Antônio do Monte,28243,6,21.244202103176,6,21.244202103176
2948,3160454,Santo Antônio do Retiro,7277,1,13.7419266181119,1,13.7419266181119
2949,3160504,Santo Antônio do Rio Abaixo,1765,0,0,0,0
2950,3160603,Santo Hipólito,3087,0,0,0,0
2951,3160702,Santos Dumont,46487,4,8.60455611246155,4,8.60455611246155
2952,3160801,São Bento Abade,5286,0,0,0,0
2953,3160900,São Brás do Suaçuí,3738,0,0,0,0
2954,3160959,São Domingos das Dores,5644,0,0,0,0
2955,3161007,São Domingos do Prata,17359,1,5.76070050118094,1,5.76070050118094
2956,3161056,São Félix de Minas,3369,0,0,0,0
2957,3161106,São Francisco,56323,0,0,0,0
2958,3161205,São Francisco de Paula,6527,0,0,0,0
2959,3161304,São Francisco de Sales,6238,0,0,0,0
2960,3161403,São Francisco do Glória,4844,0,0,0,0
2961,3161502,São Geraldo,12366,0,0,0,0
2962,3161601,São Geraldo da Piedade,3962,0,0,0,0
2963,3161650,São Geraldo do Baixio,4012,0,0,0,0
2964,3161700,São Gonçalo do Abaeté,8389,0,0,0,0
2965,3161809,São Gonçalo do Pará,12411,0,0,0,0
2966,3161908,São Gonçalo do Rio Abaixo,10920,1,9.15750915750916,1,9.15750915750916
2967,3162005,São Gonçalo do Sapucaí,25449,2,7.85885496483162,2,7.85885496483162
2968,3162104,São Gotardo,35469,4,11.2774535509882,4,11.2774535509882
2969,3162203,São João Batista do Glória,7453,1,13.4174158057158,1,13.4174158057158
2970,3162252,São João da Lagoa,4915,0,0,0,0
2971,3162302,São João da Mata,2749,0,0,0,0
2972,3162401,São João da Ponte,25165,0,0,0,0
2973,3162450,São João das Missões,13014,0,0,0,0
2974,3162500,São João del Rei,90082,36,39.963588730268,35,38.8534890433161
2975,3162559,São João do Manhuaçu,11559,0,0,0,0
2976,3162575,São João do Manteninha,5859,0,0,0,0
2977,3162609,São João do Oriente,7498,0,0,0,0
2978,3162658,São João do Pacuí,4419,0,0,0,0
2979,3162708,São João do Paraíso,23618,0,0,0,0
2980,3162807,São João Evangelista,15774,7,44.3768226195004,7,44.3768226195004
2981,3162906,São João Nepomuceno,26361,1,3.79348279655552,1,3.79348279655552
2982,3162922,São Joaquim de Bicas,31578,4,12.667046678067,4,12.667046678067
2983,3162948,São José da Barra,7426,0,0,0,0
2984,3162955,São José da Lapa,23766,0,0,0,0
2985,3163003,São José da Safira,4268,0,0,0,0
2986,3163102,São José da Varginha,5004,0,0,0,0
2987,3163201,São José do Alegre,4196,0,0,0,0
2988,3163300,São José do Divino,3860,0,0,0,0
2989,3163409,São José do Goiabal,5420,0,0,0,0
2990,3163508,São José do Jacuri,6453,0,0,0,0
2991,3163607,São José do Mantimento,2791,0,0,0,0
2992,3163706,São Lourenço,45851,37,80.6961680225077,30,65.4293254236549
2993,3163805,São Miguel do Anta,6938,0,0,0,0
2994,3163904,São Pedro da União,4659,1,21.4638334406525,1,21.4638334406525
2995,3164001,São Pedro dos Ferros,7781,0,0,0,0
2996,3164100,São Pedro do Suaçuí,5246,0,0,0,0
2997,3164209,São Romão,12337,1,8.10569830590905,1,8.10569830590905
2998,3164308,São Roque de Minas,7051,1,14.1823854772373,1,14.1823854772373
2999,3164407,São Sebastião da Bela Vista,5504,0,0,0,0
3000,3164431,São Sebastião da Vargem Alegre,3007,0,0,0,0
3001,3164472,São Sebastião do Anta,6555,0,0,0,0
3002,3164506,São Sebastião do Maranhão,10044,0,0,0,0
3003,3164605,São Sebastião do Oeste,6775,0,0,0,0
3004,3164704,São Sebastião do Paraíso,70956,27,38.0517503805175,26,36.6424262923502
3005,3164803,São Sebastião do Rio Preto,1506,0,0,0,0
3006,3164902,São Sebastião do Rio Verde,2241,0,0,0,0
3007,3165008,São Tiago,10941,1,9.1399323645005,1,9.1399323645005
3008,3165107,São Tomás de Aquino,7021,1,14.2429853297251,1,14.2429853297251
3009,3165206,São Thomé das Letras,7089,0,0,0,0
3010,3165305,São Vicente de Minas,7753,2,25.7964658841739,2,25.7964658841739
3011,3165404,Sapucaí-Mirim,6930,0,0,0,0
3012,3165503,Sardoá,6300,0,0,0,0
3013,3165537,Sarzedo,32752,0,0,0,0
3014,3165552,Setubinha,12258,0,0,0,0
3015,3165560,Sem-Peixe,2633,0,0,0,0
3016,3165578,Senador Amaral,5356,0,0,0,0
3017,3165602,Senador Cortes,2005,1,49.8753117206983,1,49.8753117206983
3018,3165701,Senador Firmino,7812,0,0,0,0
3019,3165800,Senador José Bento,1502,0,0,0,0
3020,3165909,Senador Modestino Gonçalves,4156,0,0,0,0
3021,3166006,Senhora de Oliveira,5786,0,0,0,0
3022,3166105,Senhora do Porto,3523,0,0,0,0
3023,3166204,Senhora dos Remédios,10459,0,0,0,0
3024,3166303,Sericita,7326,0,0,0,0
3025,3166402,Seritinga,1851,0,0,0,0
3026,3166501,Serra Azul de Minas,4293,0,0,0,0
3027,3166600,Serra da Saudade,781,0,0,0,0
3028,3166709,Serra dos Aimorés,8699,0,0,0,0
3029,3166808,Serra do Salitre,11582,1,8.63408737696425,1,8.63408737696425
3030,3166907,Serrania,7669,0,0,0,0
3031,3166956,Serranópolis de Minas,4781,0,0,0,0
3032,3167004,Serranos,1963,0,0,0,0
3033,3167103,Serro,20966,0,0,0,0
3034,3167202,Sete Lagoas,239639,75,31.2970760185112,74,30.8797816715977
3035,3167301,Silveirânia,2261,0,0,0,0
3036,3167400,Silvianópolis,6238,0,0,0,0
3037,3167509,Simão Pereira,2615,1,38.2409177820268,1,38.2409177820268
3038,3167608,Simonésia,19633,0,0,0,0
3039,3167707,Sobrália,5553,0,0,0,0
3040,3167806,Soledade de Minas,6151,0,0,0,0
3041,3167905,Tabuleiro,3750,0,0,0,0
3042,3168002,Taiobeiras,34132,11,32.2278213992734,11,32.2278213992734
3043,3168051,Taparuba,3110,0,0,0,0
3044,3168101,Tapira,4773,1,20.9511837418814,1,20.9511837418814
3045,3168200,Tapiraí,1875,0,0,0,0
3046,3168309,Taquaraçu de Minas,4077,0,0,0,0
3047,3168408,Tarumirim,14326,0,0,0,0
3048,3168507,Teixeiras,11661,0,0,0,0
3049,3168606,Teófilo Otoni,140592,73,51.9232957778536,66,46.9443496073745
3050,3168705,Timóteo,89842,25,27.82662897086,25,27.82662897086
3051,3168804,Tiradentes,7981,0,0,0,0
3052,3168903,Tiros,6480,0,0,0,0
3053,3169000,Tocantins,16659,0,0,0,0
3054,3169059,Tocos do Moji,4101,0,0,0,0
3055,3169109,Toledo,6258,0,0,0,0
3056,3169208,Tombos,8022,4,49.862877088008,2,24.931438544004
3057,3169307,Três Corações,79482,24,30.1955159658791,23,28.9373694673008
3058,3169356,Três Marias,32356,4,12.3624675485227,4,12.3624675485227
3059,3169406,Três Pontas,56746,15,26.4335812215839,12,21.1468649772671
3060,3169505,Tumiritinga,6732,0,0,0,0
3061,3169604,Tupaciguara,25327,0,0,0,0
3062,3169703,Turmalina,19964,0,0,0,0
3063,3169802,Turvolândia,5040,0,0,0,0
3064,3169901,Ubá,115552,35,30.2893935198006,32,27.693159789532
3065,3170008,Ubaí,12533,0,0,0,0
3066,3170057,Ubaporanga,12471,0,0,0,0
3067,3170107,Uberaba,333783,221,66.2106817902649,169,50.6316978396144
3068,3170206,Uberlândia,691305,378,54.6791936988739,211,30.521983784292
3069,3170305,Umburatiba,2611,0,0,0,0
3070,3170404,Unaí,84378,8,9.48114437412596,6,7.11085828059447
3071,3170438,União de Minas,4304,7,162.639405204461,7,162.639405204461
3072,3170479,Uruana de Minas,3264,0,0,0,0
3073,3170503,Urucânia,10358,0,0,0,0
3074,3170529,Urucuia,16865,4,23.7177586718055,4,23.7177586718055
3075,3170578,Vargem Alegre,6480,0,0,0,0
3076,3170602,Vargem Bonita,2153,0,0,0,0
3077,3170651,Vargem Grande do Rio Pardo,5007,0,0,0,0
3078,3170701,Varginha,135558,64,47.2122633854144,46,33.9338143082666
3079,3170750,Varjão de Minas,7036,0,0,0,0
3080,3170800,Várzea da Palma,39493,2,5.06418859038311,2,5.06418859038311
3081,3170909,Varzelândia,19320,0,0,0,0
3082,3171006,Vazante,20590,0,0,0,0
3083,3171030,Verdelândia,9355,0,0,0,0
3084,3171071,Veredinha,5720,0,0,0,0
3085,3171105,Veríssimo,3999,0,0,0,0
3086,3171154,Vermelho Novo,4839,0,0,0,0
3087,3171204,Vespasiano,127601,6,4.70215750660261,5,3.91846458883551
3088,3171303,Viçosa,78846,25,31.7073789412272,22,27.9024934682799
3089,3171402,Vieiras,3608,0,0,0,0
3090,3171501,Mathias Lobato,3203,0,0,0,0
3091,3171600,Virgem da Lapa,13752,0,0,0,0
3092,3171709,Virgínia,8674,1,11.528706479133,1,11.528706479133
3093,3171808,Virginópolis,10510,0,0,0,0
3094,3171907,Virgolândia,5380,0,0,0,0
3095,3172004,Visconde do Rio Branco,42564,10,23.494032515741,10,23.494032515741
3096,3172103,Volta Grande,5252,0,0,0,0
3097,3172202,Wenceslau Braz,2552,0,0,0,0
3098,3200102,Afonso Cláudio,30586,1,3.26946969201596,1,3.26946969201596
3099,3200136,Águia Branca,9642,0,0,0,0
3100,3200169,Água Doce do Norte,11019,0,0,0,0
3101,3200201,Alegre,30084,1,3.32402606036431,1,3.32402606036431
3102,3200300,Alfredo Chaves,14601,1,6.84884596945415,1,6.84884596945415
3103,3200359,Alto Rio Novo,7836,0,0,0,0
3104,3200409,Anchieta,29263,4,13.6691385025459,4,13.6691385025459
3105,3200508,Apiacá,7567,1,13.2152768600502,1,13.2152768600502
3106,3200607,Aracruz,101220,7,6.91562932226833,6,5.92768227622999
3107,3200706,Atílio Vivacqua,11936,0,0,0,0
3108,3200805,Baixo Guandu,30998,8,25.8081166526873,8,25.8081166526873
3109,3200904,Barra de São Francisco,44650,13,29.1153415453527,13,29.1153415453527
3110,3201001,Boa Esperança,15037,1,6.65026268537607,1,6.65026268537607
3111,3201100,Bom Jesus do Norte,9936,2,20.1288244766506,2,20.1288244766506
3112,3201159,Brejetuba,12404,0,0,0,0
3113,3201209,Cachoeiro de Itapemirim,208972,133,63.6448902245277,105,50.2459659667324
3114,3201308,Cariacica,381285,80,20.9816803703267,70,18.3589703240358
3115,3201407,Castelo,37534,8,21.3140086321735,8,21.3140086321735
3116,3201506,Colatina,122499,67,54.6943240352982,28,22.8573294475873
3117,3201605,Conceição da Barra,31063,1,3.21926407623217,1,3.21926407623217
3118,3201704,Conceição do Castelo,12723,2,15.7195629961487,2,15.7195629961487
3119,3201803,Divino de São Lourenço,4304,0,0,0,0
3120,3201902,Domingos Martins,33850,2,5.90841949778434,2,5.90841949778434
3121,3202009,Dores do Rio Preto,6749,0,0,0,0
3122,3202108,Ecoporanga,22923,1,4.3624307464119,1,4.3624307464119
3123,3202207,Fundão,21509,0,0,0,0
3124,3202256,Governador Lindenberg,12709,0,0,0,0
3125,3202306,Guaçuí,30867,16,51.8352933553633,16,51.8352933553633
3126,3202405,Guarapari,124859,14,11.2126478667937,14,11.2126478667937
3127,3202454,Ibatiba,26082,1,3.8340618050763,1,3.8340618050763
3128,3202504,Ibiraçu,12479,4,32.0538504687876,2,16.0269252343938
3129,3202553,Ibitirama,8889,3,33.7495781302734,3,33.7495781302734
3130,3202603,Iconha,13860,4,28.8600288600289,0,0
3131,3202652,Irupi,13377,0,0,0,0
3132,3202702,Itaguaçu,14066,1,7.1093416749609,1,7.1093416749609
3133,3202801,Itapemirim,34348,3,8.73413299173169,3,8.73413299173169
3134,3202900,Itarana,10555,1,9.47418285172904,1,9.47418285172904
3135,3203007,Iúna,29161,3,10.2877130413909,3,10.2877130413909
3136,3203056,Jaguaré,30477,2,6.56232568822391,1,3.28116284411195
3137,3203106,Jerônimo Monteiro,12192,1,8.20209973753281,1,8.20209973753281
3138,3203130,João Neiva,16668,1,5.99952003839693,1,5.99952003839693
3139,3203163,Laranja da Terra,10947,0,0,0,0
3140,3203205,Linhares,173555,56,32.2664285096943,45,25.9283800524329
3141,3203304,Mantenópolis,15350,1,6.51465798045603,1,6.51465798045603
3142,3203320,Marataízes,38499,0,0,0,0
3143,3203346,Marechal Floriano,16694,2,11.9803522223553,2,11.9803522223553
3144,3203353,Marilândia,12833,0,0,0,0
3145,3203403,Mimoso do Sul,26153,2,7.64730623637824,2,7.64730623637824
3146,3203502,Montanha,18833,0,0,0,0
3147,3203601,Mucurici,5524,0,0,0,0
3148,3203700,Muniz Freire,17465,1,5.72573718866304,1,5.72573718866304
3149,3203809,Muqui,15449,0,0,0,0
3150,3203908,Nova Venécia,50110,4,7.98243863500299,4,7.98243863500299
3151,3204005,Pancas,23184,1,4.31331953071084,0,0
3152,3204054,Pedro Canário,26184,1,3.81912618392912,1,3.81912618392912
3153,3204104,Pinheiros,27047,0,0,0,0
3154,3204203,Piúma,21711,0,0,0,0
3155,3204252,Ponto Belo,7863,0,0,0,0
3156,3204302,Presidente Kennedy,11574,1,8.6400552963539,1,8.6400552963539
3157,3204351,Rio Bananal,19141,0,0,0,0
3158,3204401,Rio Novo do Sul,11622,0,0,0,0
3159,3204500,Santa Leopoldina,12224,3,24.5418848167539,3,24.5418848167539
3160,3204559,Santa Maria de Jetibá,40431,5,12.3667482872054,5,12.3667482872054
3161,3204609,Santa Teresa,23590,23,97.4989402289106,23,97.4989402289106
3162,3204658,São Domingos do Norte,8638,0,0,0,0
3163,3204708,São Gabriel da Palha,37947,6,15.8115266028935,3,7.90576330144676
3164,3204807,São José do Calçado,10556,6,56.8397120121258,6,56.8397120121258
3165,3204906,São Mateus,130611,74,56.6567900100298,44,33.6878210870447
3166,3204955,São Roque do Canaã,12415,1,8.05477245267821,1,8.05477245267821
3167,3205002,Serra,517510,197,38.066897258024,163,31.4969759038473
3168,3205010,Sooretama,30070,0,0,0,0
3169,3205036,Vargem Alta,21402,2,9.34492103541725,2,9.34492103541725
3170,3205069,Venda Nova do Imigrante,25277,16,63.2986509475017,16,63.2986509475017
3171,3205101,Viana,78239,7,8.94694461841281,7,8.94694461841281
3172,3205150,Vila Pavão,9208,0,0,0,0
3173,3205176,Vila Valério,14080,1,7.10227272727273,1,7.10227272727273
3174,3205200,Vila Velha,493838,234,47.3839599220797,144,29.1593599520491
3175,3205309,Vitória,362097,389,107.429777103925,291,80.3652060083348
3176,3300100,Angra dos Reis,203785,69,33.859214368084,57,27.9706553475477
3177,3300159,Aperibé,11759,2,17.0082490007654,2,17.0082490007654
3178,3300209,Araruama,132400,52,39.2749244712991,41,30.9667673716012
3179,3300225,Areal,12572,2,15.9083678014636,2,15.9083678014636
3180,3300233,Armação dos Búzios,33870,1,2.95246530853262,1,2.95246530853262
3181,3300258,Arraial do Cabo,30349,5,16.4750074137533,5,16.4750074137533
3182,3300308,Barra do Piraí,100374,14,13.9478350967382,13,12.9515611612569
3183,3300407,Barra Mansa,184412,48,26.0286749235408,26,14.0988655835846
3184,3300456,Belford Roxo,510906,39,7.63349813860084,26,5.08899875906723
3185,3300506,Bom Jardim,27446,3,10.9305545434672,3,10.9305545434672
3186,3300605,Bom Jesus do Itabapoana,37096,7,18.8699590252318,6,16.1742505930559
3187,3300704,Cabo Frio,226525,51,22.5140712945591,30,13.2435713497406
3188,3300803,Cachoeiras de Macacu,58937,2,3.39345402718157,2,3.39345402718157
3189,3300902,Cambuci,15505,4,25.7981296356014,4,25.7981296356014
3190,3300936,Carapebus,16301,1,6.13459296975646,1,6.13459296975646
3191,3300951,Comendador Levy Gasparian,8561,1,11.6808784020558,1,11.6808784020558
3192,3301009,Campos dos Goytacazes,507548,298,58.713658609629,212,41.7694484068502
3193,3301108,Cantagalo,20172,6,29.7441998810232,2,9.9147332936744
3194,3301157,Cardoso Moreira,12823,0,0,0,0
3195,3301207,Carmo,18895,2,10.584810796507,2,10.584810796507
3196,3301306,Casimiro de Abreu,44184,4,9.05305087814594,4,9.05305087814594
3197,3301405,Conceição de Macabu,23228,2,8.6102979163079,2,8.6102979163079
3198,3301504,Cordeiro,21926,1,4.56079540271823,1,4.56079540271823
3199,3301603,Duas Barras,11492,1,8.70170553428472,1,8.70170553428472
3200,3301702,Duque de Caxias,919596,193,20.9874771095133,173,18.8126090152632
3201,3301801,Engenheiro Paulo de Frontin,14002,3,21.425510641337,3,21.425510641337
3202,3301850,Guapimirim,60517,2,3.30485648660707,1,1.65242824330353
3203,3301876,Iguaba Grande,28310,5,17.6616036736136,5,17.6616036736136
3204,3301900,Itaboraí,240592,26,10.8066768637361,19,7.89718693888409
3205,3302007,Itaguaí,133019,21,15.7872183673009,7,5.26240612243364
3206,3302056,Italva,15207,0,0,0,0
3207,3302106,Itaocara,23234,11,47.3444090556942,5,21.5201859344065
3208,3302205,Itaperuna,103224,72,69.7512206463613,65,62.9698519724095
3209,3302254,Itatiaia,31805,6,18.8649583398837,6,18.8649583398837
3210,3302270,Japeri,104768,7,6.68142944410507,7,6.68142944410507
3211,3302304,Laje do Muriaé,7355,1,13.5961930659415,1,13.5961930659415
3212,3302403,Macaé,256672,127,49.479491335245,82,31.9473881062212
3213,3302452,Macuco,5599,1,17.860332202179,1,17.860332202179
3214,3302502,Magé,245071,18,7.34481027947003,14,5.71263021736558
3215,3302601,Mangaratiba,44468,4,8.99523252676082,4,8.99523252676082
3216,3302700,Maricá,161207,17,10.5454477783223,12,7.44384549058043
3217,3302809,Mendes,18614,1,5.37230041903943,0,0
3218,3302858,Mesquita,176103,35,19.8747324009245,15,8.51774245753905
3219,3302908,Miguel Pereira,25538,3,11.7472002506069,3,11.7472002506069
3220,3303005,Miracema,27174,7,25.7599175682638,3,11.039964672113
3221,3303104,Natividade,15317,2,13.0573872168179,2,13.0573872168179
3222,3303203,Nilópolis,162485,52,32.0029541188417,23,14.1551527833338
3223,3303302,Niterói,513584,437,85.0883205084271,193,37.5790523069254
3224,3303401,Nova Friburgo,190631,39,20.4583724577849,12,6.2948838331646
3225,3303500,Nova Iguaçu,821128,139,16.9279332820218,68,8.28129110199628
3226,3303609,Paracambi,52257,3,5.74085768413801,2,3.82723845609201
3227,3303708,Paraíba do Sul,44285,17,38.3877159309021,17,38.3877159309021
3228,3303807,Paraty,43165,4,9.26676705664311,4,9.26676705664311
3229,3303856,Paty do Alferes,27769,0,0,0,0
3230,3303906,Petrópolis,306191,163,53.234745632628,131,42.7837526249955
3231,3303955,Pinheiral,25156,2,7.95038956908889,2,7.95038956908889
3232,3304003,Piraí,29277,7,23.9095535744783,7,23.9095535744783
3233,3304102,Porciúncula,18847,2,10.6117684512124,2,10.6117684512124
3234,3304110,Porto Real,19683,7,35.5636843977036,7,35.5636843977036
3235,3304128,Quatis,14302,1,6.992029086841,1,6.992029086841
3236,3304144,Queimados,150319,11,7.31777087394142,8,5.3220151810483
3237,3304151,Quissamã,24700,4,16.1943319838057,4,16.1943319838057
3238,3304201,Resende,131341,102,77.6604411417608,51,38.8302205708804
3239,3304300,Rio Bonito,60201,12,19.933223700603,12,19.933223700603
3240,3304409,Rio Claro,18529,9,48.5725079604944,9,48.5725079604944
3241,3304508,Rio das Flores,9284,0,0,0,0
3242,3304524,Rio das Ostras,150674,36,23.8926423935118,23,15.2647437514103
3243,3304557,Rio de Janeiro,6718903,4253,63.2990236650239,2185,32.5201896797736
3244,3304607,Santa Maria Madalena,10404,2,19.2233756247597,2,19.2233756247597
3245,3304706,Santo Antônio de Pádua,42479,7,16.4787306669178,5,11.7705219049413
3246,3304755,São Francisco de Itabapoana,42205,4,9.47755005331122,4,9.47755005331122
3247,3304805,São Fidélis,38669,5,12.9302542087977,4,10.3442033670382
3248,3304904,São Gonçalo,1084839,237,21.8465597199216,178,16.4079646841605
3249,3305000,São João da Barra,36102,16,44.3188743005928,15,41.5489446568057
3250,3305109,São João de Meriti,472406,46,9.73738690871835,35,7.40888134359005
3251,3305133,São José de Ubá,7171,2,27.8901129549575,2,27.8901129549575
3252,3305158,São José do Vale do Rio Preto,21795,2,9.17641660931406,2,9.17641660931406
3253,3305208,São Pedro da Aldeia,104476,12,11.4858914966117,8,7.65726099774111
3254,3305307,São Sebastião do Alto,9357,3,32.0615581917281,3,32.0615581917281
3255,3305406,Sapucaia,18228,0,0,0,0
3256,3305505,Saquarema,89170,5,5.6072670180554,5,5.6072670180554
3257,3305554,Seropédica,82312,13,15.7935659442123,11,13.3637865681796
3258,3305604,Silva Jardim,21774,2,9.18526683200147,2,9.18526683200147
3259,3305703,Sumidouro,15623,1,6.40081930487102,1,6.40081930487102
3260,3305752,Tanguá,34309,1,2.91468710833892,1,2.91468710833892
3261,3305802,Teresópolis,182594,42,23.0018511013505,34,18.6205461296647
3262,3305901,Trajano de Moraes,10626,1,9.41087897609637,1,9.41087897609637
3263,3306008,Três Rios,81804,49,59.89927142927,48,58.6768373184685
3264,3306107,Valença,76523,41,53.578662624309,36,47.0446793774421
3265,3306156,Varre-Sai,11000,1,9.09090909090909,1,9.09090909090909
3266,3306206,Vassouras,36896,46,124.674761491761,40,108.412836079792
3267,3306305,Volta Redonda,273012,227,83.1465283577279,123,45.0529647048481
3268,3500105,Adamantina,35068,9,25.6644234059541,9,25.6644234059541
3269,3500204,Adolfo,3562,0,0,0,0
3270,3500303,Aguaí,36305,1,2.75444153697838,1,2.75444153697838
3271,3500402,Águas da Prata,8180,1,12.2249388753056,1,12.2249388753056
3272,3500501,Águas de Lindóia,18705,3,16.0384923817161,3,16.0384923817161
3273,3500550,Águas de Santa Bárbara,6075,0,0,0,0
3274,3500600,Águas de São Pedro,3451,1,28.9771080846132,1,28.9771080846132
3275,3500709,Agudos,37214,4,10.7486429838233,4,10.7486429838233
3276,3500758,Alambari,6025,0,0,0,0
3277,3500808,Alfredo Marcondes,4166,0,0,0,0
3278,3500907,Altair,4160,0,0,0,0
3279,3501004,Altinópolis,16184,2,12.3578843302027,2,12.3578843302027
3280,3501103,Alto Alegre,4099,1,24.3961941937058,1,24.3961941937058
3281,3501152,Alumínio,18628,1,5.36826283014816,1,5.36826283014816
3282,3501202,Álvares Florence,3679,0,0,0,0
3283,3501301,Álvares Machado,24915,1,4.01364639775236,1,4.01364639775236
3284,3501400,Álvaro de Carvalho,5227,0,0,0,0
3285,3501509,Alvinlândia,3222,0,0,0,0
3286,3501608,Americana,239597,93,38.8151771516338,52,21.7031098052146
3287,3501707,Américo Brasiliense,40504,24,59.2534070709066,23,56.7845151096188
3288,3501806,Américo de Campos,5969,0,0,0,0
3289,3501905,Amparo,72195,21,29.087886972782,20,27.7027494978877
3290,3502002,Analândia,4995,0,0,0,0
3291,3502101,Andradina,57157,8,13.9965358573753,8,13.9965358573753
3292,3502200,Angatuba,25228,1,3.96384969081972,1,3.96384969081972
3293,3502309,Anhembi,6724,0,0,0,0
3294,3502408,Anhumas,4115,0,0,0,0
3295,3502507,Aparecida,36157,18,49.7828912796969,18,49.7828912796969
3296,3502606,Aparecida d'Oeste,4196,1,23.8322211630124,1,23.8322211630124
3297,3502705,Apiaí,24374,4,16.4109296791663,4,16.4109296791663
